val_theta0,val_theta1,loss_values
3.9016642570495605,2.570894718170166,0.6011694073677063
3.9017038345336914,2.570925712585449,0.6011644601821899
3.9017434120178223,2.5709567070007324,0.6011592149734497
3.901782989501953,2.5709877014160156,0.6011542081832886
3.901822566986084,2.571018695831299,0.6011492013931274
3.9018619060516357,2.571049690246582,0.6011442542076111
3.9019012451171875,2.5710806846618652,0.6011390089988708
3.9019405841827393,2.5711116790771484,0.6011341214179993
3.901979923248291,2.5711426734924316,0.6011289358139038
3.9020192623138428,2.571173667907715,0.6011240482330322
3.9020586013793945,2.571204662322998,0.6011189818382263
3.9020979404449463,2.5712356567382812,0.6011140942573547
3.902137041091919,2.5712666511535645,0.6011090874671936
3.9021761417388916,2.5712976455688477,0.6011040210723877
3.9022152423858643,2.571328639984131,0.6010990738868713
3.902254343032837,2.571359634399414,0.601094126701355
3.9022934436798096,2.5713906288146973,0.6010891199111938
3.9023325443267822,2.5714216232299805,0.6010841727256775
3.902371406555176,2.5714526176452637,0.6010791659355164
3.9024102687835693,2.571483612060547,0.6010741591453552
3.902449131011963,2.57151460647583,0.6010692715644836
3.9024879932403564,2.5715456008911133,0.6010643243789673
3.90252685546875,2.5715765953063965,0.6010593771934509
3.9025657176971436,2.5716075897216797,0.6010544896125793
3.902604579925537,2.571638584136963,0.601049542427063
3.9026432037353516,2.571669578552246,0.6010446548461914
3.902681827545166,2.5717005729675293,0.6010397672653198
3.9027204513549805,2.5717315673828125,0.6010347604751587
3.902759075164795,2.5717625617980957,0.6010299921035767
3.9027976989746094,2.571793556213379,0.6010249853134155
3.902836322784424,2.571824550628662,0.6010200381278992
3.902874708175659,2.5718555450439453,0.6010152101516724
3.9029130935668945,2.5718865394592285,0.601010262966156
3.90295147895813,2.5719175338745117,0.6010054349899292
3.9029898643493652,2.571948289871216,0.6010006070137024
3.9030282497406006,2.57197904586792,0.6009958386421204
3.903066635131836,2.572009801864624,0.600990891456604
3.9031050205230713,2.572040557861328,0.6009860038757324
3.9031431674957275,2.5720713138580322,0.6009813547134399
3.903181314468384,2.5721020698547363,0.6009763479232788
3.90321946144104,2.5721328258514404,0.6009715795516968
3.9032576084136963,2.5721635818481445,0.6009668111801147
3.9032957553863525,2.5721943378448486,0.6009620428085327
3.903333902359009,2.5722250938415527,0.6009572148323059
3.903372049331665,2.572255849838257,0.6009523272514343
3.903409957885742,2.572286605834961,0.6009475588798523
3.9034478664398193,2.572317361831665,0.6009427905082703
3.9034857749938965,2.572348117828369,0.6009380221366882
3.9035236835479736,2.5723788738250732,0.600933313369751
3.903561592102051,2.5724096298217773,0.6009286046028137
3.903599500656128,2.5724403858184814,0.6009237766265869
3.903637170791626,2.5724711418151855,0.6009189486503601
3.903674840927124,2.5725018978118896,0.6009143590927124
3.903712511062622,2.5725326538085938,0.6009095907211304
3.90375018119812,2.572563409805298,0.6009048223495483
3.903787851333618,2.572594165802002,0.6009001135826111
3.903825521469116,2.572624921798706,0.6008952856063843
3.9038631916046143,2.57265567779541,0.6008906960487366
3.903900623321533,2.5726864337921143,0.6008859276771545
3.903938055038452,2.5727171897888184,0.6008812189102173
3.903975486755371,2.5727479457855225,0.60087651014328
3.90401291847229,2.5727787017822266,0.6008718013763428
3.904050350189209,2.5728094577789307,0.6008671522140503
3.904087781906128,2.5728402137756348,0.6008623838424683
3.904125213623047,2.572870969772339,0.6008577942848206
3.9041624069213867,2.572901725769043,0.6008530855178833
3.9041996002197266,2.572932481765747,0.6008484363555908
3.9042367935180664,2.572963237762451,0.6008437871932983
3.9042739868164062,2.5729939937591553,0.6008390784263611
3.904311180114746,2.5730247497558594,0.6008344888687134
3.904348373413086,2.5730555057525635,0.6008297801017761
3.904385566711426,2.5730860233306885,0.6008251905441284
3.9044225215911865,2.5731165409088135,0.6008204817771912
3.9044594764709473,2.5731470584869385,0.6008158922195435
3.904496431350708,2.5731775760650635,0.6008113622665405
3.9045333862304688,2.5732080936431885,0.6008066534996033
3.9045703411102295,2.5732386112213135,0.6008021831512451
3.9046072959899902,2.5732691287994385,0.6007975339889526
3.904644250869751,2.5732996463775635,0.6007929444313049
3.9046809673309326,2.5733301639556885,0.600788414478302
3.9047176837921143,2.5733606815338135,0.6007837057113647
3.904754400253296,2.5733911991119385,0.6007791757583618
3.9047911167144775,2.5734217166900635,0.6007746458053589
3.904827833175659,2.5734522342681885,0.600770115852356
3.904864549636841,2.5734827518463135,0.600765585899353
3.9049012660980225,2.5735132694244385,0.6007609963417053
3.904937744140625,2.5735437870025635,0.6007563471794128
3.9049742221832275,2.5735743045806885,0.6007518768310547
3.90501070022583,2.5736048221588135,0.6007474064826965
3.9050471782684326,2.5736353397369385,0.6007429361343384
3.905083656311035,2.5736658573150635,0.6007384061813354
3.9051201343536377,2.5736963748931885,0.6007338762283325
3.9051566123962402,2.5737268924713135,0.6007292866706848
3.9051928520202637,2.5737574100494385,0.6007248163223267
3.905229091644287,2.5737879276275635,0.6007202863693237
3.9052653312683105,2.5738184452056885,0.6007157564163208
3.905301570892334,2.5738489627838135,0.6007112860679626
3.9053378105163574,2.5738794803619385,0.6007068157196045
3.905374050140381,2.5739099979400635,0.6007023453712463
3.9054102897644043,2.5739405155181885,0.6006978750228882
3.9054462909698486,2.5739710330963135,0.6006934642791748
3.905482292175293,2.5740015506744385,0.6006889343261719
3.9055182933807373,2.5740320682525635,0.6006845235824585
3.9055542945861816,2.5740625858306885,0.6006800532341003
3.905590295791626,2.5740931034088135,0.6006754636764526
3.9056262969970703,2.5741236209869385,0.6006711721420288
3.9056622982025146,2.5741541385650635,0.6006666421890259
3.90569806098938,2.5741844177246094,0.6006622910499573
3.905733823776245,2.5742146968841553,0.6006578207015991
3.9057695865631104,2.574244976043701,0.6006534099578857
3.9058053493499756,2.574275255203247,0.6006490588188171
3.905841112136841,2.574305534362793,0.6006447076797485
3.905876874923706,2.574335813522339,0.6006402969360352
3.9059126377105713,2.5743660926818848,0.600635826587677
3.9059481620788574,2.5743963718414307,0.6006314754486084
3.9059836864471436,2.5744266510009766,0.600627064704895
3.9060192108154297,2.5744569301605225,0.6006227731704712
3.906054735183716,2.5744872093200684,0.6006184220314026
3.906090259552002,2.5745174884796143,0.6006140112876892
3.906125783920288,2.57454776763916,0.6006096601486206
3.906161308288574,2.574578046798706,0.600605309009552
3.9061968326568604,2.574608325958252,0.6006009578704834
3.9062321186065674,2.574638605117798,0.60059654712677
3.9062674045562744,2.5746688842773438,0.6005922555923462
3.9063026905059814,2.5746991634368896,0.6005879640579224
3.9063379764556885,2.5747294425964355,0.6005836725234985
3.9063732624053955,2.5747597217559814,0.6005793213844299
3.9064085483551025,2.5747900009155273,0.6005750298500061
3.9064438343048096,2.5748202800750732,0.6005706787109375
3.9064788818359375,2.574850559234619,0.6005663275718689
3.9065139293670654,2.574880838394165,0.6005619764328003
3.9065489768981934,2.574911117553711,0.6005576848983765
3.9065840244293213,2.574941396713257,0.6005533933639526
3.906619071960449,2.5749716758728027,0.6005492210388184
3.906654119491577,2.5750019550323486,0.6005448698997498
3.906689167022705,2.5750322341918945,0.6005405783653259
3.906723976135254,2.5750625133514404,0.6005364060401917
3.9067587852478027,2.5750927925109863,0.6005321145057678
3.9067935943603516,2.5751230716705322,0.600527822971344
3.9068284034729004,2.575153350830078,0.6005235910415649
3.906863212585449,2.575183629989624,0.6005192995071411
3.906898021697998,2.57521390914917,0.6005150675773621
3.906932830810547,2.575244188308716,0.600510835647583
3.9069676399230957,2.5752742290496826,0.600506603717804
3.9070022106170654,2.5753042697906494,0.6005023121833801
3.907036781311035,2.575334310531616,0.6004981994628906
3.907071352005005,2.575364351272583,0.6004940271377563
3.9071059226989746,2.57539439201355,0.6004897952079773
3.9071404933929443,2.5754244327545166,0.600485622882843
3.907175064086914,2.5754544734954834,0.600481390953064
3.907209634780884,2.57548451423645,0.6004771590232849
3.9072439670562744,2.575514554977417,0.6004729866981506
3.907278299331665,2.575544595718384,0.6004688143730164
3.9073126316070557,2.5755746364593506,0.6004646420478821
3.9073469638824463,2.5756046772003174,0.6004605293273926
3.907381296157837,2.575634717941284,0.6004562973976135
3.9074156284332275,2.575664758682251,0.600452184677124
3.907449960708618,2.5756947994232178,0.600447952747345
3.907484292984009,2.5757248401641846,0.6004438400268555
3.9075183868408203,2.5757548809051514,0.6004396677017212
3.907552480697632,2.575784921646118,0.6004356145858765
3.9075865745544434,2.575814962387085,0.6004313826560974
3.907620668411255,2.5758450031280518,0.6004272699356079
3.9076547622680664,2.5758750438690186,0.6004231572151184
3.907688856124878,2.5759050846099854,0.6004190444946289
3.9077229499816895,2.575935125350952,0.6004148721694946
3.907756805419922,2.575965166091919,0.6004107594490051
3.9077906608581543,2.5759952068328857,0.6004066467285156
3.9078245162963867,2.5760252475738525,0.6004025936126709
3.907858371734619,2.5760552883148193,0.6003984212875366
3.9078922271728516,2.576085329055786,0.6003943681716919
3.907926082611084,2.576115369796753,0.6003903150558472
3.9079599380493164,2.5761454105377197,0.6003862619400024
3.907993793487549,2.5761754512786865,0.6003821492195129
3.908027410507202,2.5762054920196533,0.6003780364990234
3.9080610275268555,2.57623553276062,0.6003739237785339
3.908094644546509,2.576265573501587,0.600369930267334
3.908128261566162,2.5762956142425537,0.6003658175468445
3.9081618785858154,2.5763256549835205,0.6003618240356445
3.9081954956054688,2.576355457305908,0.6003576517105103
3.908229112625122,2.576385259628296,0.6003536581993103
3.9082624912261963,2.5764150619506836,0.6003496646881104
3.9082958698272705,2.5764448642730713,0.6003456711769104
3.9083292484283447,2.576474666595459,0.6003416180610657
3.908362627029419,2.5765044689178467,0.6003376245498657
3.908396005630493,2.5765342712402344,0.600333571434021
3.9084293842315674,2.576564073562622,0.600329577922821
3.9084627628326416,2.5765938758850098,0.6003256440162659
3.908496141433716,2.5766236782073975,0.6003215909004211
3.908529281616211,2.576653480529785,0.600317656993866
3.908562421798706,2.576683282852173,0.6003136038780212
3.908595561981201,2.5767130851745605,0.6003096699714661
3.9086287021636963,2.5767428874969482,0.6003055572509766
3.9086618423461914,2.576772689819336,0.6003016233444214
3.9086949825286865,2.5768024921417236,0.6002976894378662
3.9087281227111816,2.5768322944641113,0.600293755531311
3.9087612628936768,2.576862096786499,0.6002897024154663
3.9087941646575928,2.5768918991088867,0.6002857685089111
3.908827066421509,2.5769217014312744,0.600281834602356
3.908859968185425,2.576951503753662,0.6002779603004456
3.908892869949341,2.57698130607605,0.6002739667892456
3.908925771713257,2.5770111083984375,0.6002700328826904
3.908958673477173,2.577040910720825,0.6002660989761353
3.908991575241089,2.577070713043213,0.6002621054649353
3.909024477005005,2.5771005153656006,0.6002582311630249
3.909057140350342,2.5771303176879883,0.6002542972564697
3.9090898036956787,2.577160120010376,0.6002503633499146
3.9091224670410156,2.5771899223327637,0.6002464294433594
3.9091551303863525,2.5772197246551514,0.6002424955368042
3.9091877937316895,2.577249526977539,0.6002386212348938
3.9092204570770264,2.5772793292999268,0.6002348065376282
3.9092531204223633,2.5773091316223145,0.6002309322357178
3.9092857837677,2.577338933944702,0.6002269983291626
3.909318208694458,2.57736873626709,0.6002230644226074
3.909350633621216,2.5773985385894775,0.600219190120697
3.9093830585479736,2.5774283409118652,0.6002151966094971
3.9094154834747314,2.577457904815674,0.6002113223075867
3.9094479084014893,2.5774874687194824,0.6002076864242554
3.909480333328247,2.577517032623291,0.6002036929130554
3.909512758255005,2.5775465965270996,0.600199818611145
3.9095451831817627,2.577576160430908,0.6001960635185242
3.9095773696899414,2.577605724334717,0.6001921892166138
3.90960955619812,2.5776352882385254,0.6001883745193481
3.909641742706299,2.577664852142334,0.6001845598220825
3.9096739292144775,2.5776944160461426,0.6001807451248169
3.9097061157226562,2.577723979949951,0.6001769304275513
3.909738302230835,2.5777535438537598,0.6001730561256409
3.9097704887390137,2.5777831077575684,0.6001691818237305
3.9098026752471924,2.577812671661377,0.6001654267311096
3.909834623336792,2.5778422355651855,0.600161612033844
3.9098665714263916,2.577871799468994,0.6001578569412231
3.909898519515991,2.5779013633728027,0.6001539826393127
3.909930467605591,2.5779309272766113,0.6001502275466919
3.9099624156951904,2.57796049118042,0.6001463532447815
3.90999436378479,2.5779900550842285,0.6001425981521606
3.9100263118743896,2.578019618988037,0.6001388430595398
3.9100582599639893,2.5780491828918457,0.6001350283622742
3.9100899696350098,2.5780787467956543,0.6001313328742981
3.9101216793060303,2.578108310699463,0.6001275777816772
3.910153388977051,2.5781378746032715,0.6001238226890564
3.9101850986480713,2.57816743850708,0.600119948387146
3.910216808319092,2.5781970024108887,0.6001162528991699
3.9102485179901123,2.5782265663146973,0.6001124978065491
3.910280227661133,2.578256130218506,0.6001087427139282
3.9103119373321533,2.5782856941223145,0.6001050472259521
3.9103434085845947,2.578315258026123,0.6001012921333313
3.910374879837036,2.5783448219299316,0.6000975370407104
3.9104063510894775,2.5783743858337402,0.6000938415527344
3.910437822341919,2.578403949737549,0.6000900864601135
3.9104692935943604,2.5784335136413574,0.6000863909721375
3.9105007648468018,2.578463077545166,0.6000826954841614
3.910532236099243,2.5784924030303955,0.6000789403915405
3.9105637073516846,2.578521728515625,0.6000751852989197
3.910594940185547,2.5785510540008545,0.6000715494155884
3.910626173019409,2.578580379486084,0.6000677943229675
3.9106574058532715,2.5786097049713135,0.6000640988349915
3.910688638687134,2.578639030456543,0.6000605225563049
3.910719871520996,2.5786683559417725,0.6000567674636841
3.9107511043548584,2.578697681427002,0.6000531315803528
3.9107823371887207,2.5787270069122314,0.6000493764877319
3.910813570022583,2.578756332397461,0.6000458002090454
3.910844564437866,2.5787856578826904,0.6000420451164246
3.9108755588531494,2.57881498336792,0.6000384092330933
3.9109065532684326,2.5788443088531494,0.6000348329544067
3.910937547683716,2.578873634338379,0.6000312566757202
3.910968542098999,2.5789029598236084,0.6000275611877441
3.9109995365142822,2.578932285308838,0.6000238656997681
3.9110305309295654,2.5789616107940674,0.6000202894210815
3.9110615253448486,2.578990936279297,0.6000166535377502
3.911092519760132,2.5790202617645264,0.6000130772590637
3.911123275756836,2.579049587249756,0.6000093221664429
3.91115403175354,2.5790789127349854,0.6000057458877563
3.911184787750244,2.579108238220215,0.600002110004425
3.9112155437469482,2.5791375637054443,0.5999984741210938
3.9112462997436523,2.579166889190674,0.5999948978424072
3.9112770557403564,2.5791962146759033,0.5999912619590759
3.9113078117370605,2.579225540161133,0.5999876260757446
3.9113385677337646,2.5792548656463623,0.5999840497970581
3.9113690853118896,2.579284191131592,0.5999804735183716
3.9113996028900146,2.5793135166168213,0.5999768972396851
3.9114301204681396,2.579342842102051,0.5999733209609985
3.9114606380462646,2.5793721675872803,0.599969744682312
3.9114911556243896,2.5794014930725098,0.5999661684036255
3.9115216732025146,2.5794308185577393,0.599962592124939
3.9115521907806396,2.5794601440429688,0.5999590158462524
3.9115827083587646,2.5794894695281982,0.5999554991722107
3.9116132259368896,2.5795187950134277,0.5999519228935242
3.9116435050964355,2.579547882080078,0.5999482870101929
3.9116737842559814,2.5795769691467285,0.5999447107315063
3.9117040634155273,2.579606056213379,0.5999412536621094
3.9117343425750732,2.5796351432800293,0.5999376177787781
3.911764621734619,2.5796642303466797,0.5999341011047363
3.911794900894165,2.57969331741333,0.5999305248260498
3.911825180053711,2.5797224044799805,0.5999271273612976
3.911855459213257,2.579751491546631,0.5999234914779663
3.9118854999542236,2.5797805786132812,0.5999199748039246
3.9119155406951904,2.5798096656799316,0.5999165773391724
3.9119455814361572,2.579838752746582,0.5999131202697754
3.911975622177124,2.5798678398132324,0.5999095439910889
3.912005662918091,2.579896926879883,0.5999060869216919
3.9120357036590576,2.579926013946533,0.5999024510383606
3.9120657444000244,2.5799551010131836,0.5998990535736084
3.912095785140991,2.579984188079834,0.5998955368995667
3.912125825881958,2.5800132751464844,0.5998920202255249
3.9121556282043457,2.5800423622131348,0.5998886227607727
3.9121854305267334,2.580071449279785,0.599885106086731
3.912215232849121,2.5801005363464355,0.5998815894126892
3.912245035171509,2.580129623413086,0.5998781323432922
3.9122748374938965,2.5801587104797363,0.5998747944831848
3.912304639816284,2.5801877975463867,0.5998711585998535
3.912334442138672,2.580216884613037,0.5998677611351013
3.9123642444610596,2.5802459716796875,0.5998643040657043
3.9123940467834473,2.580275058746338,0.5998607873916626
3.912423610687256,2.5803041458129883,0.5998573303222656
3.9124531745910645,2.5803332328796387,0.5998539328575134
3.912482738494873,2.580362319946289,0.5998504161834717
3.9125123023986816,2.5803914070129395,0.5998470783233643
3.9125418663024902,2.58042049407959,0.5998436212539673
3.912571430206299,2.5804495811462402,0.5998401045799255
3.9126009941101074,2.5804786682128906,0.5998367071151733
3.912630558013916,2.580507755279541,0.5998333692550659
3.9126598834991455,2.5805368423461914,0.5998299717903137
3.912689208984375,2.580565929412842,0.5998263955116272
3.9127185344696045,2.580594778060913,0.5998231172561646
3.912747859954834,2.5806236267089844,0.5998197793960571
3.9127771854400635,2.5806524753570557,0.5998163223266602
3.912806510925293,2.580681324005127,0.5998128652572632
3.9128358364105225,2.5807101726531982,0.599809467792511
3.912865161895752,2.5807390213012695,0.5998061299324036
3.9128944873809814,2.580767869949341,0.5998027920722961
3.912923574447632,2.580796718597412,0.5997993350028992
3.9129526615142822,2.5808255672454834,0.5997959971427917
3.9129817485809326,2.5808544158935547,0.5997926592826843
3.913010835647583,2.580883264541626,0.5997892618179321
3.9130399227142334,2.5809121131896973,0.5997859239578247
3.913069009780884,2.5809409618377686,0.5997825860977173
3.913098096847534,2.58096981048584,0.5997792482376099
3.9131271839141846,2.580998659133911,0.5997759103775024
3.913156270980835,2.5810275077819824,0.5997725129127502
3.9131851196289062,2.5810563564300537,0.5997691750526428
3.9132139682769775,2.581085205078125,0.5997657179832458
3.913242816925049,2.5811140537261963,0.5997624397277832
3.91327166557312,2.5811429023742676,0.5997591614723206
3.9133005142211914,2.581171751022339,0.5997558236122131
3.9133293628692627,2.58120059967041,0.5997525453567505
3.913358211517334,2.5812294483184814,0.5997490882873535
3.9133870601654053,2.5812582969665527,0.5997458696365356
3.9134159088134766,2.581287145614624,0.5997425317764282
3.9134445190429688,2.5813159942626953,0.5997391939163208
3.913473129272461,2.5813448429107666,0.5997359156608582
3.913501739501953,2.581373691558838,0.5997325778007507
3.9135303497314453,2.581402540206909,0.5997292995452881
3.9135589599609375,2.5814313888549805,0.5997259020805359
3.9135875701904297,2.5814602375030518,0.5997225642204285
3.913616180419922,2.581489086151123,0.5997194051742554
3.913644790649414,2.5815179347991943,0.5997161865234375
3.9136734008789062,2.5815467834472656,0.5997127890586853
3.9137017726898193,2.581575632095337,0.5997095108032227
3.9137301445007324,2.581604480743408,0.59970623254776
3.9137585163116455,2.5816330909729004,0.5997029542922974
3.9137868881225586,2.5816617012023926,0.5996997356414795
3.9138152599334717,2.5816903114318848,0.5996963977813721
3.9138436317443848,2.581718921661377,0.5996931195259094
3.913872003555298,2.581747531890869,0.5996899604797363
3.913900375366211,2.5817761421203613,0.5996867418289185
3.913928747177124,2.5818047523498535,0.599683403968811
3.913956880569458,2.5818333625793457,0.5996802449226379
3.913985013961792,2.581861972808838,0.5996769070625305
3.914013147354126,2.58189058303833,0.5996737480163574
3.91404128074646,2.5819191932678223,0.5996705889701843
3.914069414138794,2.5819478034973145,0.5996672511100769
3.914097547531128,2.5819764137268066,0.5996640920639038
3.914125680923462,2.582005023956299,0.5996608734130859
3.914153814315796,2.582033634185791,0.5996576547622681
3.91418194770813,2.582062244415283,0.5996543169021606
3.914210081100464,2.5820908546447754,0.5996512174606323
3.9142379760742188,2.5821194648742676,0.5996480584144592
3.9142658710479736,2.5821480751037598,0.5996447801589966
3.9142937660217285,2.582176685333252,0.5996416211128235
3.9143216609954834,2.582205295562744,0.5996383428573608
3.9143495559692383,2.5822339057922363,0.5996353030204773
3.914377450942993,2.5822625160217285,0.5996319651603699
3.914405345916748,2.5822911262512207,0.5996288657188416
3.914433240890503,2.582319736480713,0.5996256470680237
3.914461135864258,2.582348346710205,0.5996224880218506
3.9144887924194336,2.5823769569396973,0.5996192693710327
3.9145164489746094,2.5824055671691895,0.5996161103248596
3.914544105529785,2.5824341773986816,0.5996128916740417
3.914571762084961,2.582462787628174,0.5996097922325134
3.9145994186401367,2.582491397857666,0.5996066331863403
3.9146270751953125,2.582520008087158,0.599603533744812
3.9146547317504883,2.5825486183166504,0.5996003150939941
3.914682388305664,2.5825772285461426,0.5995970964431763
3.91471004486084,2.5826058387756348,0.599593997001648
3.9147377014160156,2.582634449005127,0.5995908975601196
3.9147651195526123,2.58266282081604,0.5995876789093018
3.914792537689209,2.582691192626953,0.5995844602584839
3.9148199558258057,2.582719564437866,0.5995814204216003
3.9148473739624023,2.5827479362487793,0.5995782017707825
3.914874792098999,2.5827763080596924,0.5995751619338989
3.9149022102355957,2.5828046798706055,0.5995720624923706
3.9149296283721924,2.5828330516815186,0.5995689630508423
3.914957046508789,2.5828614234924316,0.5995658040046692
3.9149844646453857,2.5828897953033447,0.5995627641677856
3.9150116443634033,2.582918167114258,0.5995595455169678
3.915038824081421,2.582946538925171,0.599556565284729
3.9150660037994385,2.582974910736084,0.5995534658432007
3.915093183517456,2.583003282546997,0.5995503067970276
3.9151203632354736,2.58303165435791,0.5995472073554993
3.915147542953491,2.5830600261688232,0.5995441675186157
3.915174722671509,2.5830883979797363,0.5995411276817322
3.9152019023895264,2.5831167697906494,0.5995379686355591
3.915229082107544,2.5831451416015625,0.5995348691940308
3.9152562618255615,2.5831735134124756,0.5995318293571472
3.915283203125,2.5832018852233887,0.5995287895202637
3.9153101444244385,2.5832302570343018,0.5995256900787354
3.915337085723877,2.583258628845215,0.599522590637207
3.9153640270233154,2.583287000656128,0.5995195508003235
3.915390968322754,2.583315372467041,0.5995164513587952
3.9154179096221924,2.583343744277954,0.5995134115219116
3.915444850921631,2.583372116088867,0.5995104908943176
3.9154717922210693,2.5834004878997803,0.5995073318481445
3.915498733520508,2.5834288597106934,0.5995042324066162
3.915525436401367,2.5834572315216064,0.5995012521743774
3.9155521392822266,2.5834856033325195,0.5994982123374939
3.915578842163086,2.5835139751434326,0.5994951128959656
3.9156055450439453,2.5835423469543457,0.599492073059082
3.9156322479248047,2.583570718765259,0.5994890332221985
3.915658950805664,2.583599090576172,0.5994859933853149
3.9156856536865234,2.583627462387085,0.5994830131530762
3.915712356567383,2.583655595779419,0.5994800329208374
3.915739059448242,2.583683729171753,0.5994769334793091
3.9157657623291016,2.583711862564087,0.5994740128517151
3.915792226791382,2.583739995956421,0.5994710326194763
3.915818691253662,2.583768129348755,0.5994679927825928
3.9158451557159424,2.583796262741089,0.5994648337364197
3.9158716201782227,2.583824396133423,0.5994619727134705
3.915898084640503,2.583852529525757,0.5994589924812317
3.915924549102783,2.583880662918091,0.5994559526443481
3.9159510135650635,2.583908796310425,0.5994529128074646
3.9159774780273438,2.583936929702759,0.5994499921798706
3.916003942489624,2.5839650630950928,0.5994470715522766
3.9160304069519043,2.5839931964874268,0.5994440317153931
3.9160566329956055,2.5840213298797607,0.5994411110877991
3.9160828590393066,2.5840494632720947,0.5994381308555603
3.916109085083008,2.5840775966644287,0.5994352102279663
3.916135311126709,2.5841057300567627,0.5994322896003723
3.91616153717041,2.5841338634490967,0.5994292497634888
3.9161877632141113,2.5841619968414307,0.59942626953125
3.9162139892578125,2.5841901302337646,0.5994232892990112
3.9162402153015137,2.5842182636260986,0.599420428276062
3.916266441345215,2.5842463970184326,0.5994173288345337
3.916292667388916,2.5842745304107666,0.5994144678115845
3.916318655014038,2.5843026638031006,0.5994114875793457
3.91634464263916,2.5843307971954346,0.5994085073471069
3.9163706302642822,2.5843589305877686,0.5994056463241577
3.9163966178894043,2.5843870639801025,0.5994027853012085
3.9164226055145264,2.5844151973724365,0.5993998646736145
3.9164485931396484,2.5844433307647705,0.5993968844413757
3.9164745807647705,2.5844714641571045,0.5993939638137817
3.9165005683898926,2.5844995975494385,0.599390983581543
3.9165265560150146,2.5845277309417725,0.5993880033493042
3.9165525436401367,2.5845558643341064,0.5993850827217102
3.9165782928466797,2.5845839977264404,0.599382221698761
3.9166040420532227,2.5846121311187744,0.599379301071167
3.9166297912597656,2.5846402645111084,0.5993763208389282
3.9166555404663086,2.5846681594848633,0.599373459815979
3.9166812896728516,2.584696054458618,0.5993705987930298
3.9167070388793945,2.584723949432373,0.5993677377700806
3.9167327880859375,2.584751844406128,0.5993648171424866
3.9167585372924805,2.584779739379883,0.5993619561195374
3.9167842864990234,2.5848076343536377,0.5993590950965881
3.9168100357055664,2.5848355293273926,0.5993561148643494
3.9168355464935303,2.5848634243011475,0.5993533730506897
3.916861057281494,2.5848913192749023,0.5993504524230957
3.916886568069458,2.5849192142486572,0.5993475914001465
3.916912078857422,2.584947109222412,0.5993446111679077
3.9169375896453857,2.584975004196167,0.5993418097496033
3.9169631004333496,2.585002899169922,0.5993390679359436
3.9169886112213135,2.5850307941436768,0.5993361473083496
3.9170141220092773,2.5850586891174316,0.5993333458900452
3.917039632797241,2.5850865840911865,0.5993303060531616
3.917065143585205,2.5851144790649414,0.599327564239502
3.917090654373169,2.5851423740386963,0.5993247628211975
3.9171159267425537,2.585170269012451,0.5993219017982483
3.9171411991119385,2.585198163986206,0.5993190407752991
3.9171664714813232,2.585226058959961,0.5993161797523499
3.917191743850708,2.585253953933716,0.5993133187294006
3.9172170162200928,2.5852818489074707,0.5993105173110962
3.9172422885894775,2.5853097438812256,0.599307656288147
3.9172675609588623,2.5853376388549805,0.5993048548698425
3.917292833328247,2.5853655338287354,0.5993019938468933
3.917318105697632,2.5853934288024902,0.5992991924285889
3.9173433780670166,2.585421323776245,0.5992963314056396
3.9173684120178223,2.58544921875,0.59929358959198
3.917393445968628,2.585477113723755,0.599290668964386
3.9174184799194336,2.5855050086975098,0.5992878675460815
3.9174435138702393,2.5855329036712646,0.5992850661277771
3.917468547821045,2.5855607986450195,0.5992823243141174
3.9174935817718506,2.5855886936187744,0.5992794632911682
3.9175186157226562,2.5856165885925293,0.5992766618728638
3.917543649673462,2.585644483566284,0.5992739200592041
3.9175686836242676,2.58567214012146,0.5992711186408997
3.9175937175750732,2.5856997966766357,0.5992683172225952
3.917618751525879,2.5857274532318115,0.599265456199646
3.9176435470581055,2.5857551097869873,0.5992628335952759
3.917668342590332,2.585782766342163,0.5992599725723267
3.9176931381225586,2.585810422897339,0.5992571711540222
3.917717933654785,2.5858380794525146,0.5992544889450073
3.9177427291870117,2.5858657360076904,0.5992516279220581
3.9177675247192383,2.585893392562866,0.5992488861083984
3.917792320251465,2.585921049118042,0.5992462635040283
3.9178171157836914,2.5859487056732178,0.5992434024810791
3.917841911315918,2.5859763622283936,0.5992406606674194
3.9178667068481445,2.5860040187835693,0.5992379188537598
3.917891263961792,2.586031675338745,0.5992351174354553
3.9179158210754395,2.586059331893921,0.5992323756217957
3.917940378189087,2.5860869884490967,0.5992295742034912
3.9179649353027344,2.5861146450042725,0.5992269515991211
3.917989492416382,2.5861423015594482,0.5992241501808167
3.9180140495300293,2.586169958114624,0.5992214679718018
3.9180386066436768,2.5861976146698,0.5992187261581421
3.918063163757324,2.5862252712249756,0.5992158651351929
3.9180877208709717,2.5862529277801514,0.5992132425308228
3.918112277984619,2.586280584335327,0.5992104411125183
3.9181368350982666,2.586308240890503,0.5992077589035034
3.918161153793335,2.5863358974456787,0.5992050766944885
3.9181854724884033,2.5863635540008545,0.5992022752761841
3.9182097911834717,2.5863912105560303,0.599199652671814
3.91823410987854,2.586418867111206,0.5991968512535095
3.9182584285736084,2.586446523666382,0.5991941690444946
3.9182827472686768,2.5864741802215576,0.5991915464401245
3.918307065963745,2.5865018367767334,0.5991886854171753
3.9183313846588135,2.586529493331909,0.5991860628128052
3.918355703353882,2.586557149887085,0.5991833806037903
3.91838002204895,2.5865848064422607,0.5991806983947754
