val_theta0,val_theta1,loss_values_mini_batch
3.9427902698516846,2.7161712646484375,0.5962207913398743
3.9427988529205322,2.7161622047424316,0.5962203741073608
3.942807197570801,2.716153144836426,0.5962199568748474
3.9428157806396484,2.71614408493042,0.596219539642334
3.942824363708496,2.716135025024414,0.5962191820144653
3.942833185195923,2.716125965118408,0.5962188243865967
3.9428417682647705,2.7161169052124023,0.596218466758728
3.942850112915039,2.7161078453063965,0.5962180495262146
3.9428586959838867,2.7160990238189697,0.5962176322937012
3.9428672790527344,2.716089963912964,0.5962173342704773
3.942875862121582,2.716080904006958,0.5962169170379639
3.9428842067718506,2.7160720825195312,0.5962164998054504
3.9428927898406982,2.7160630226135254,0.596216082572937
3.942901134490967,2.7160539627075195,0.5962157249450684
3.9429094791412354,2.7160449028015137,0.5962153673171997
3.942917823791504,2.716035842895508,0.5962150692939758
3.9429264068603516,2.716026782989502,0.5962146520614624
3.942934989929199,2.716017484664917,0.596214234828949
3.9429433345794678,2.716008424758911,0.5962138175964355
3.9429519176483154,2.7159996032714844,0.5962134599685669
3.942960500717163,2.7159905433654785,0.5962129831314087
3.9429690837860107,2.7159814834594727,0.5962125658988953
3.9429774284362793,2.715972423553467,0.5962123274803162
3.942986011505127,2.715963363647461,0.5962119102478027
3.9429941177368164,2.715954542160034,0.5962115526199341
3.943002700805664,2.7159457206726074,0.5962111353874207
3.9430110454559326,2.7159366607666016,0.5962108969688416
3.9430196285247803,2.7159276008605957,0.5962103605270386
3.943027973175049,2.71591854095459,0.5962100625038147
3.9430363178253174,2.715909481048584,0.5962096452713013
3.943044900894165,2.7159006595611572,0.5962092280387878
3.9430532455444336,2.7158915996551514,0.596208930015564
3.9430618286132812,2.7158825397491455,0.5962084531784058
3.943070411682129,2.7158734798431396,0.5962082147598267
3.9430787563323975,2.715864419937134,0.5962077975273132
3.943087100982666,2.715855360031128,0.596207320690155
3.9430954456329346,2.715846538543701,0.5962069630622864
3.943103790283203,2.7158377170562744,0.5962066054344177
3.9431121349334717,2.7158288955688477,0.5962062478065491
3.943120241165161,2.715820074081421,0.5962058901786804
3.9431285858154297,2.715811014175415,0.5962055325508118
3.9431369304656982,2.715801954269409,0.5962051749229431
3.943145275115967,2.7157931327819824,0.5962048768997192
3.9431536197662354,2.7157840728759766,0.596204400062561
3.943161725997925,2.715775489807129,0.5962040424346924
3.9431698322296143,2.715766429901123,0.5962037444114685
3.943178176879883,2.7157576084136963,0.5962032675743103
3.9431862831115723,2.7157485485076904,0.5962029099464417
3.94319486618042,2.7157394886016846,0.5962024927139282
3.9432032108306885,2.7157304286956787,0.5962021350860596
3.943211317062378,2.715721607208252,0.5962017774581909
3.9432196617126465,2.715712785720825,0.5962015390396118
3.943228006362915,2.7157039642333984,0.5962011218070984
3.9432361125946045,2.7156949043273926,0.596200704574585
3.943244218826294,2.715686082839966,0.5962003469467163
3.9432523250579834,2.715677261352539,0.5961999893188477
3.943260431289673,2.715668201446533,0.596199631690979
3.9432685375213623,2.7156591415405273,0.5961992740631104
3.943276882171631,2.7156503200531006,0.5961989164352417
3.9432852268218994,2.715641498565674,0.5961984992027283
3.943293333053589,2.715632677078247,0.5961981415748596
3.9433014392852783,2.715623617172241,0.5961977243423462
3.9433095455169678,2.7156147956848145,0.5961974263191223
3.9433176517486572,2.7156057357788086,0.5961970686912537
3.9433257579803467,2.7155966758728027,0.5961966514587402
3.9433341026306152,2.715587615966797,0.5961962938308716
3.9433422088623047,2.715578556060791,0.5961958765983582
3.943350315093994,2.7155697345733643,0.5961955785751343
3.9433584213256836,2.7155606746673584,0.5961952209472656
3.943366527557373,2.7155518531799316,0.596194863319397
3.9433746337890625,2.715542793273926,0.5961945652961731
3.943382740020752,2.715533971786499,0.5961941480636597
3.9433910846710205,2.7155251502990723,0.596193790435791
3.94339919090271,2.7155163288116455,0.5961934328079224
3.9434070587158203,2.7155075073242188,0.5961930751800537
3.9434149265289307,2.715498685836792,0.5961926579475403
3.94342303276062,2.7154898643493652,0.5961923599243164
3.9434313774108887,2.7154812812805176,0.5961920619010925
3.943439245223999,2.715472459793091,0.5961915850639343
3.9434473514556885,2.715463399887085,0.5961912870407104
3.943455457687378,2.715454578399658,0.596190869808197
3.9434635639190674,2.7154455184936523,0.5961905717849731
3.9434714317321777,2.7154366970062256,0.5961901545524597
3.943479299545288,2.7154276371002197,0.5961897969245911
3.9434874057769775,2.715418815612793,0.5961893796920776
3.943495512008667,2.715409994125366,0.5961891412734985
3.9435033798217773,2.7154014110565186,0.5961887836456299
3.943511724472046,2.715392589569092,0.5961884260177612
3.9435195922851562,2.715384006500244,0.5961880683898926
3.9435274600982666,2.7153751850128174,0.5961877107620239
3.943535327911377,2.7153663635253906,0.5961873531341553
3.9435434341430664,2.715357780456543,0.5961869955062866
3.9435513019561768,2.715348958969116,0.596186637878418
3.943559169769287,2.7153401374816895,0.5961863398551941
3.9435672760009766,2.715331554412842,0.5961859822273254
3.943575382232666,2.715322732925415,0.5961856245994568
3.9435834884643555,2.7153139114379883,0.5961852073669434
3.943591356277466,2.7153053283691406,0.596185028553009
3.943599224090576,2.715296506881714,0.5961845517158508
3.9436070919036865,2.715287685394287,0.596184253692627
3.943615198135376,2.7152786254882812,0.596183717250824
3.9436230659484863,2.7152700424194336,0.5961835980415344
3.9436309337615967,2.715261220932007,0.596183180809021
3.943638801574707,2.71525239944458,0.5961828827857971
3.9436464309692383,2.7152438163757324,0.5961825251579285
3.9436540603637695,2.7152349948883057,0.5961821675300598
3.94366192817688,2.715226173400879,0.5961817502975464
3.9436697959899902,2.7152175903320312,0.5961815118789673
3.9436776638031006,2.7152090072631836,0.5961810946464539
3.943685531616211,2.715200185775757,0.5961807370185852
3.9436933994293213,2.71519136428833,0.5961803793907166
3.9437012672424316,2.7151825428009033,0.5961800813674927
3.943709135055542,2.7151739597320557,0.596179723739624
3.9437170028686523,2.715165376663208,0.5961793661117554
3.9437246322631836,2.7151565551757812,0.5961790680885315
3.943732500076294,2.7151477336883545,0.5961786508560181
3.943740129470825,2.7151389122009277,0.596178412437439
3.9437482357025146,2.715130090713501,0.5961780548095703
3.943755865097046,2.7151215076446533,0.5961776971817017
3.9437637329101562,2.7151126861572266,0.5961772799491882
3.9437716007232666,2.7151038646698,0.5961771011352539
3.943779468536377,2.715095043182373,0.5961766242980957
3.9437873363494873,2.7150862216949463,0.5961763262748718
3.9437949657440186,2.7150774002075195,0.596176028251648
3.94380259513855,2.715068817138672,0.5961755514144897
3.943810224533081,2.715059995651245,0.5961752533912659
3.9438178539276123,2.7150511741638184,0.5961750149726868
3.9438259601593018,2.7150425910949707,0.5961745977401733
3.943833589553833,2.715033769607544,0.5961741805076599
3.9438414573669434,2.7150251865386963,0.596173882484436
3.9438493251800537,2.7150166034698486,0.5961735844612122
3.943856954574585,2.71500825881958,0.5961732864379883
3.943864583969116,2.7149996757507324,0.5961729288101196
3.9438719749450684,2.7149908542633057,0.596172571182251
3.9438796043395996,2.714982271194458,0.5961721539497375
3.943887233734131,2.7149736881256104,0.5961719751358032
3.943894863128662,2.7149651050567627,0.5961715579032898
3.9439022541046143,2.714956521987915,0.5961712598800659
3.9439096450805664,2.7149479389190674,0.5961710214614868
3.9439172744750977,2.7149393558502197,0.5961705446243286
3.943924903869629,2.714930772781372,0.5961703062057495
3.94393253326416,2.7149219512939453,0.5961698889732361
3.9439401626586914,2.7149133682250977,0.5961695909500122
3.9439477920532227,2.714904546737671,0.5961692929267883
3.943955421447754,2.7148959636688232,0.5961688756942749
3.943963050842285,2.7148873805999756,0.5961686372756958
3.9439704418182373,2.714878797531128,0.5961683392524719
3.9439780712127686,2.714869976043701,0.5961679220199585
3.9439857006073,2.7148613929748535,0.5961676239967346
3.943993091583252,2.7148525714874268,0.5961672067642212
3.944000720977783,2.71484375,0.5961668491363525
3.9440083503723145,2.7148349285125732,0.5961666703224182
3.9440159797668457,2.7148263454437256,0.5961663126945496
3.944023609161377,2.714817762374878,0.5961660146713257
3.944031000137329,2.7148091793060303,0.5961655378341675
3.9440386295318604,2.7148005962371826,0.5961652994155884
3.9440462589263916,2.714792013168335,0.5961650013923645
3.9440536499023438,2.7147834300994873,0.5961646437644958
3.944061040878296,2.7147748470306396,0.596164345741272
3.944068670272827,2.714766263961792,0.5961640477180481
3.9440762996673584,2.7147576808929443,0.5961637496948242
3.9440839290618896,2.7147488594055176,0.5961633324623108
3.9440910816192627,2.71474027633667,0.5961630344390869
3.944098472595215,2.7147316932678223,0.5961626768112183
3.944105863571167,2.7147231101989746,0.5961623787879944
3.944113254547119,2.714714527130127,0.5961620807647705
3.9441208839416504,2.7147059440612793,0.5961617231369019
3.9441282749176025,2.7146975994110107,0.596161425113678
3.9441354274749756,2.714689254760742,0.5961610674858093
3.944143056869507,2.7146806716918945,0.5961607694625854
3.944150447845459,2.7146718502044678,0.5961604118347168
3.944157838821411,2.71466326713562,0.5961600542068481
3.9441652297973633,2.7146546840667725,0.5961597561836243
3.9441728591918945,2.714646100997925,0.5961595177650452
3.9441802501678467,2.714637517929077,0.5961592793464661
3.944187641143799,2.7146289348602295,0.5961588621139526
3.944195032119751,2.714620351791382,0.5961586236953735
3.944202184677124,2.714611768722534,0.5961582660675049
3.944209575653076,2.7146029472351074,0.596157968044281
3.9442169666290283,2.7145941257476807,0.5961575508117676
3.9442241191864014,2.714585542678833,0.5961572527885437
3.9442315101623535,2.7145767211914062,0.5961569547653198
3.9442386627197266,2.7145681381225586,0.5961565971374512
3.944246292114258,2.71455979347229,0.5961562395095825
3.94425368309021,2.7145512104034424,0.5961560010910034
3.944260835647583,2.714542865753174,0.59615558385849
3.9442684650421143,2.7145345211029053,0.5961553454399109
3.9442756175994873,2.7145259380340576,0.5961549878120422
3.9442830085754395,2.714517593383789,0.5961546897888184
3.9442903995513916,2.7145090103149414,0.5961543321609497
3.9442977905273438,2.7145004272460938,0.5961540937423706
3.944305419921875,2.714492082595825,0.5961538553237915
3.944312572479248,2.7144834995269775,0.5961534380912781
3.944319725036621,2.71447491645813,0.5961531400680542
3.9443271160125732,2.7144665718078613,0.5961529016494751
3.9443342685699463,2.7144582271575928,0.5961524844169617
3.9443414211273193,2.714449882507324,0.5961521863937378
3.9443485736846924,2.7144415378570557,0.5961519479751587
3.9443557262420654,2.714433193206787,0.59615159034729
3.9443631172180176,2.7144246101379395,0.5961512327194214
3.9443702697753906,2.714416265487671,0.5961509943008423
3.9443771839141846,2.7144079208374023,0.5961505770683289
3.9443845748901367,2.714399576187134,0.596150279045105
3.9443914890289307,2.714390993118286,0.5961500406265259
3.9443986415863037,2.7143824100494385,0.5961496829986572
3.9444057941436768,2.71437406539917,0.5961493849754333
3.944413185119629,2.7143657207489014,0.596149206161499
3.944420576095581,2.7143571376800537,0.5961488485336304
3.944427728652954,2.714348554611206,0.5961485505104065
3.944434881210327,2.7143402099609375,0.5961481928825378
3.9444420337677,2.714331865310669,0.596147894859314
3.9444491863250732,2.7143235206604004,0.5961475372314453
3.9444563388824463,2.714315176010132,0.5961472392082214
3.9444637298583984,2.7143068313598633,0.5961470007896423
3.9444708824157715,2.7142982482910156,0.5961467027664185
3.9444777965545654,2.714289903640747,0.5961464047431946
3.9444849491119385,2.7142815589904785,0.5961460471153259
3.9444921016693115,2.71427321434021,0.596145749092102
3.9444992542266846,2.7142648696899414,0.5961454510688782
3.9445064067840576,2.7142562866210938,0.5961452126502991
3.9445135593414307,2.714247703552246,0.5961448550224304
3.944520950317383,2.7142391204833984,0.5961445569992065
3.944528341293335,2.714230537414551,0.5961442589759827
3.944535255432129,2.7142221927642822,0.596143901348114
3.944542407989502,2.7142138481140137,0.5961436033248901
3.944549322128296,2.714205265045166,0.596143364906311
3.944556474685669,2.7141966819763184,0.5961428880691528
3.944563627243042,2.7141880989074707,0.5961427092552185
3.944570779800415,2.714179754257202,0.5961424112319946
3.944577693939209,2.7141714096069336,0.596142053604126
3.944584608078003,2.714162588119507,0.5961418151855469
3.944591760635376,2.7141542434692383,0.596141517162323
3.94459867477417,2.7141456604003906,0.5961411595344543
3.944606065750122,2.714137077331543,0.5961408615112305
3.944612979888916,2.7141284942626953,0.5961405038833618
3.94461989402771,2.7141201496124268,0.5961402654647827
3.944627046585083,2.714111804962158,0.5961400270462036
3.944633960723877,2.7141034603118896,0.596139669418335
3.944640874862671,2.714095115661621,0.5961393713951111
3.944647789001465,2.7140865325927734,0.5961390733718872
3.944654941558838,2.714078187942505,0.5961387753486633
3.944661855697632,2.7140698432922363,0.5961384773254395
3.944668769836426,2.7140614986419678,0.5961381793022156
3.9446756839752197,2.71405291557312,0.5961378812789917
3.9446825981140137,2.7140445709228516,0.5961375832557678
3.9446895122528076,2.714036226272583,0.596137285232544
3.9446964263916016,2.7140278816223145,0.5961369872093201
3.9447035789489746,2.714019536972046,0.5961366891860962
3.9447102546691895,2.7140109539031982,0.5961363911628723
3.9447174072265625,2.7140023708343506,0.5961360931396484
3.9447245597839355,2.713993787765503,0.5961357355117798
3.9447314739227295,2.7139852046966553,0.5961354970932007
3.9447383880615234,2.7139768600463867,0.596135139465332
3.9447450637817383,2.7139687538146973,0.5961349010467529
3.9447519779205322,2.7139604091644287,0.596134603023529
3.944758892059326,2.71395206451416,0.5961343050003052
3.944766044616699,2.7139437198638916,0.5961340665817261
3.944772720336914,2.713935375213623,0.5961337685585022
3.944779634475708,2.7139270305633545,0.5961335301399231
3.944786310195923,2.713918924331665,0.5961332321166992
3.944793224334717,2.7139105796813965,0.5961328744888306
3.94480037689209,2.713902235031128,0.5961326360702515
3.944807291030884,2.7138936519622803,0.5961322784423828
3.9448142051696777,2.7138853073120117,0.5961319208145142
3.9448208808898926,2.713876962661743,0.5961316823959351
3.9448277950286865,2.7138683795928955,0.596131443977356
3.9448347091674805,2.713860273361206,0.5961311459541321
3.9448416233062744,2.7138519287109375,0.596130907535553
3.9448485374450684,2.713843584060669,0.5961306095123291
3.9448554515838623,2.7138354778289795,0.5961302518844604
3.944862127304077,2.713827133178711,0.5961299538612366
3.944869041442871,2.7138187885284424,0.5961295962333679
3.944875717163086,2.713810443878174,0.596129298210144
3.944882392883301,2.7138020992279053,0.5961290597915649
3.9448890686035156,2.7137937545776367,0.5961288213729858
3.9448959827423096,2.7137856483459473,0.5961285829544067
3.9449026584625244,2.7137773036956787,0.5961281657218933
3.9449093341827393,2.71376895904541,0.5961279273033142
3.944915771484375,2.7137606143951416,0.5961276888847351
3.94492244720459,2.713752031326294,0.5961273312568665
3.9449288845062256,2.7137436866760254,0.5961271524429321
3.9449357986450195,2.713735580444336,0.5961267948150635
3.9449427127838135,2.7137269973754883,0.5961265563964844
3.9449493885040283,2.7137186527252197,0.596126139163971
3.944956064224243,2.713710308074951,0.5961259007453918
3.944962739944458,2.7137017250061035,0.5961256623268127
3.944969415664673,2.713693380355835,0.5961253643035889
3.9449760913848877,2.7136850357055664,0.596125066280365
3.9449825286865234,2.713676929473877,0.5961248278617859
3.9449894428253174,2.7136688232421875,0.596124529838562
3.9449961185455322,2.713660717010498,0.5961242914199829
3.945002794265747,2.7136526107788086,0.5961239337921143
3.945009708404541,2.71364426612854,0.5961236953735352
3.945016384124756,2.7136361598968506,0.5961233973503113
3.9450230598449707,2.713627576828003,0.5961230993270874
3.9450299739837646,2.7136192321777344,0.5961228013038635
3.9450364112854004,2.713610887527466,0.5961225628852844
3.9450430870056152,2.7136025428771973,0.5961223244667053
3.94504976272583,2.713594436645508,0.5961219668388367
3.945056438446045,2.7135863304138184,0.5961216688156128
3.9450631141662598,2.71357798576355,0.5961213707923889
3.9450695514678955,2.7135698795318604,0.5961211919784546
3.9450764656066895,2.7135612964630127,0.5961208939552307
3.945082902908325,2.713552951812744,0.5961205363273621
3.94508957862854,2.7135446071624756,0.5961202383041382
3.945096015930176,2.713536262512207,0.5961199998855591
3.9451029300689697,2.7135281562805176,0.59611976146698
3.9451096057891846,2.713519811630249,0.5961194038391113
3.9451160430908203,2.7135117053985596,0.5961192846298218
3.945122480392456,2.71350359916687,0.5961189270019531
3.945128917694092,2.7134954929351807,0.5961186289787292
3.9451355934143066,2.713487148284912,0.5961183309555054
3.9451422691345215,2.7134790420532227,0.5961180925369263
3.9451487064361572,2.713470697402954,0.5961177945137024
3.945155143737793,2.7134625911712646,0.5961176156997681
3.945161819458008,2.713454484939575,0.5961173176765442
3.9451682567596436,2.7134463787078857,0.5961170792579651
3.9451746940612793,2.713438034057617,0.5961167216300964
3.945181131362915,2.7134296894073486,0.5961164236068726
3.94518780708313,2.713421583175659,0.5961161851882935
3.9451940059661865,2.7134134769439697,0.5961159467697144
3.9452004432678223,2.7134053707122803,0.5961155891418457
3.945206880569458,2.713397264480591,0.5961153507232666
3.9452133178710938,2.7133889198303223,0.5961151123046875
3.9452197551727295,2.713380813598633,0.5961148142814636
3.9452261924743652,2.7133724689483643,0.5961145162582397
3.945232629776001,2.713364601135254,0.5961142778396606
3.9452390670776367,2.7133564949035645,0.596113920211792
3.9452455043792725,2.713348388671875,0.5961138010025024
3.945251941680908,2.7133398056030273,0.5961134433746338
3.945258617401123,2.713331699371338,0.5961131453514099
3.9452648162841797,2.7133233547210693,0.5961129665374756
3.9452712535858154,2.71331524848938,0.5961126089096069
3.945277690887451,2.7133071422576904,0.5961124300956726
3.945284128189087,2.713299036026001,0.5961121320724487
3.9452905654907227,2.7132909297943115,0.5961118936538696
3.9452972412109375,2.713282585144043,0.596111536026001
3.9453039169311523,2.7132744789123535,0.5961112380027771
3.945310354232788,2.713266134262085,0.596110999584198
3.945316791534424,2.7132577896118164,0.5961107015609741
3.9453232288360596,2.713249683380127,0.596110463142395
3.9453296661376953,2.7132415771484375,0.5961101651191711
3.945336103439331,2.713233470916748,0.596109926700592
3.9453423023223877,2.7132256031036377,0.5961096882820129
3.9453485012054443,2.7132177352905273,0.5961094498634338
3.94535493850708,2.713209629058838,0.59610915184021
3.945361375808716,2.7132012844085693,0.5961089730262756
3.9453675746917725,2.71319317817688,0.596108615398407
3.945374011993408,2.7131850719451904,0.5961083173751831
3.945380449295044,2.713176965713501,0.596108078956604
3.9453868865966797,2.7131688594818115,0.5961078405380249
3.9453933238983154,2.713160753250122,0.596107542514801
3.945399761199951,2.7131524085998535,0.5961073637008667
3.945406198501587,2.713144302368164,0.5961071252822876
3.9454126358032227,2.7131364345550537,0.5961067080497742
3.9454188346862793,2.713128089904785,0.5961064696311951
3.945425271987915,2.7131199836730957,0.5961061716079712
3.945431709289551,2.7131121158599854,0.5961059927940369
3.9454381465911865,2.713104009628296,0.5961055755615234
3.945444345474243,2.7130956649780273,0.5961054563522339
3.945450782775879,2.713087558746338,0.5961052179336548
3.9454569816589355,2.7130792140960693,0.5961049795150757
3.9454634189605713,2.71307110786438,0.596104621887207
3.945469617843628,2.7130630016326904,0.5961043238639832
3.9454760551452637,2.713054656982422,0.596104085445404
3.9454822540283203,2.7130463123321533,0.5961037874221802
3.945488452911377,2.713038206100464,0.5961035490036011
3.9454946517944336,2.7130300998687744,0.596103310585022
3.9455008506774902,2.713021755218506,0.5961030721664429
3.9455068111419678,2.7130138874053955,0.5961028337478638
3.9455130100250244,2.713005781173706,0.5961025953292847
3.945518970489502,2.7129976749420166,0.5961023569107056
3.9455249309539795,2.712989568710327,0.5961021184921265
3.945531129837036,2.7129814624786377,0.5961018204689026
3.945537567138672,2.7129735946655273,0.5961014628410339
3.9455437660217285,2.712965488433838,0.5961012244224548
3.945549726486206,2.7129576206207275,0.5961009860038757
3.945556163787842,2.712949752807617,0.5961006879806519
3.9455621242523193,2.7129416465759277,0.5961004495620728
3.945568561553955,2.7129335403442383,0.5961002111434937
3.9455747604370117,2.712925434112549,0.5960999131202698
3.9455809593200684,2.7129173278808594,0.5960996747016907
3.945587158203125,2.71290922164917,0.5960994958877563
3.9455935955047607,2.7129011154174805,0.5960991978645325
3.9455997943878174,2.71289324760437,0.5960988998413086
3.945605993270874,2.7128853797912598,0.5960986614227295
3.9456121921539307,2.7128772735595703,0.5960984826087952
3.9456183910369873,2.71286940574646,0.5960981845855713
3.945624351501465,2.7128612995147705,0.596098005771637
3.9456305503845215,2.71285343170166,0.5960975885391235
3.945636749267578,2.7128453254699707,0.5960973501205444
3.9456429481506348,2.7128374576568604,0.5960971117019653
3.9456491470336914,2.712829351425171,0.5960968732833862
3.945655345916748,2.7128214836120605,0.5960966348648071
3.9456613063812256,2.712813377380371,0.596096396446228
3.9456675052642822,2.7128052711486816,0.5960960388183594
3.945673704147339,2.7127974033355713,0.5960959196090698
3.9456799030303955,2.712789297103882,0.5960956811904907
3.945685863494873,2.7127814292907715,0.5960953831672668
3.9456915855407715,2.712773323059082,0.5960952043533325
3.945697784423828,2.7127654552459717,0.5960949063301086
3.9457037448883057,2.7127573490142822,0.59609454870224
3.9457099437713623,2.712749481201172,0.5960944294929504
3.94571590423584,2.7127413749694824,0.5960941314697266
3.9457218647003174,2.712733268737793,0.5960938334465027
3.945728063583374,2.7127251625061035,0.5960936546325684
3.9457340240478516,2.712717056274414,0.5960934162139893
3.945739984512329,2.7127089500427246,0.5960930585861206
3.9457461833953857,2.7127010822296143,0.5960928797721863
3.9457521438598633,2.712692975997925,0.5960925817489624
3.945758104324341,2.7126846313476562,0.5960923433303833
3.9457640647888184,2.712676763534546,0.5960920453071594
3.945770025253296,2.7126684188842773,0.5960918664932251
3.9457759857177734,2.712660312652588,0.5960915684700012
3.945781946182251,2.7126524448394775,0.5960913896560669
3.9457879066467285,2.712644338607788,0.5960911512374878
3.945793628692627,2.7126362323760986,0.5960909128189087
3.9457995891571045,2.712628126144409,0.5960906744003296
3.945805549621582,2.7126200199127197,0.5960902571678162
3.9458115100860596,2.7126121520996094,0.5960901379585266
3.945817232131958,2.712604284286499,0.5960898399353027
3.9458231925964355,2.7125964164733887,0.5960896015167236
3.945829153060913,2.7125885486602783,0.5960893034934998
3.9458351135253906,2.712580680847168,0.5960891246795654
3.945841073989868,2.7125725746154785,0.5960888862609863
3.9458470344543457,2.712564706802368,0.5960885882377625
3.9458529949188232,2.7125566005706787,0.5960884094238281
3.945858955383301,2.7125487327575684,0.596088171005249
3.945864677429199,2.712540864944458,0.5960879325866699
3.9458706378936768,2.7125325202941895,0.596087634563446
3.945876359939575,2.712524652481079,0.5960875153541565
3.9458823204040527,2.7125167846679688,0.5960870981216431
3.9458882808685303,2.7125089168548584,0.5960869193077087
3.945894241333008,2.712500810623169,0.5960866808891296
3.9459002017974854,2.7124929428100586,0.5960864424705505
3.945906162261963,2.712484836578369,0.5960862040519714
3.9459118843078613,2.712476968765259,0.5960859656333923
3.945917844772339,2.7124691009521484,0.5960856676101685
3.9459238052368164,2.712461233139038,0.5960854291915894
3.945929765701294,2.7124533653259277,0.5960851907730103
3.9459354877471924,2.7124454975128174,0.5960850119590759
3.9459409713745117,2.712437391281128,0.596084713935852
3.94594669342041,2.7124295234680176,0.596084475517273
3.945952892303467,2.7124216556549072,0.5960841774940491
3.9459586143493652,2.7124135494232178,0.5960839986801147
3.9459643363952637,2.7124056816101074,0.5960838198661804
3.945970058441162,2.712397813796997,0.5960835218429565
3.9459760189056396,2.7123899459838867,0.5960833430290222
3.945981979370117,2.7123820781707764,0.5960830450057983
3.9459877014160156,2.712374210357666,0.5960828065872192
3.945993423461914,2.7123663425445557,0.5960826277732849
3.9459993839263916,2.7123584747314453,0.5960822701454163
3.946005344390869,2.712350845336914,0.5960820913314819
3.9460108280181885,2.7123429775238037,0.5960818529129028
3.946016788482666,2.7123353481292725,0.5960816740989685
3.9460225105285645,2.712327480316162,0.5960813760757446
3.946028470993042,2.7123196125030518,0.5960811376571655
3.9460344314575195,2.7123115062713623,0.5960808992385864
3.946040153503418,2.712303638458252,0.5960806608200073
3.9460458755493164,2.7122957706451416,0.5960804224014282
3.946051597595215,2.7122879028320312,0.5960801243782043
3.9460573196411133,2.712280035018921,0.59607994556427
3.9460630416870117,2.7122721672058105,0.5960797071456909
3.94606876373291,2.712264060974121,0.5960794687271118
3.9460744857788086,2.7122561931610107,0.5960792303085327
3.946080207824707,2.7122483253479004,0.5960790514945984
3.9460859298706055,2.71224045753479,0.5960788130760193
3.946091651916504,2.7122325897216797,0.5960785150527954
3.9460971355438232,2.7122249603271484,0.5960782766342163
3.946103096008301,2.712217092514038,0.596078097820282
3.946108818054199,2.7122089862823486,0.5960778594017029
3.9461145401000977,2.7122011184692383,0.5960776209831238
3.946120262145996,2.712193250656128,0.5960773825645447
3.9461259841918945,2.7121853828430176,0.5960771441459656
3.946131706237793,2.7121777534484863,0.5960769057273865
3.9461371898651123,2.712170124053955,0.5960767269134521
3.9461426734924316,2.7121622562408447,0.5960764288902283
3.946148157119751,2.7121543884277344,0.5960761308670044
3.9461538791656494,2.712146759033203,0.5960760116577148
3.9461593627929688,2.712139129638672,0.596075713634491
3.946164846420288,2.7121315002441406,0.5960755944252014
3.9461703300476074,2.7121236324310303,0.5960752367973328
3.9461758136749268,2.71211576461792,0.5960749983787537
3.946181535720825,2.7121078968048096,0.5960747599601746
3.9461870193481445,2.712100028991699,0.5960747003555298
3.946192502975464,2.712092161178589,0.5960742831230164
3.9461982250213623,2.7120842933654785,0.5960741639137268
3.9462039470672607,2.712076425552368,0.5960739850997925
3.94620943069458,2.712068796157837,0.5960736274719238
3.9462151527404785,2.7120609283447266,0.5960734486579895
3.946220636367798,2.712053060531616,0.5960732102394104
3.9462263584136963,2.712045192718506,0.5960730314254761
3.9462320804595947,2.7120375633239746,0.596072793006897
3.946237564086914,2.7120296955108643,0.5960725545883179
3.9462432861328125,2.712021827697754,0.5960723161697388
3.946249008178711,2.7120139598846436,0.5960720181465149
3.9462544918060303,2.7120063304901123,0.5960718393325806
3.9462602138519287,2.711998462677002,0.5960716009140015
3.946265697479248,2.7119908332824707,0.5960714221000671
3.9462711811065674,2.7119829654693604,0.5960711240768433
3.946276903152466,2.711975336074829,0.5960709452629089
3.9462826251983643,2.711967706680298,0.5960706472396851
3.9462883472442627,2.7119598388671875,0.596070408821106
3.946293830871582,2.711951971054077,0.5960701704025269
3.9462995529174805,2.711944341659546,0.5960699319839478
3.9463050365448,2.7119367122650146,0.5960697531700134
3.9463107585906982,2.7119290828704834,0.5960694551467896
3.9463162422180176,2.711921453475952,0.5960693359375
3.946321964263916,2.711913824081421,0.5960691571235657
3.9463274478912354,2.7119059562683105,0.5960687398910522
3.9463329315185547,2.7118983268737793,0.5960686802864075
3.946338653564453,2.711890697479248,0.5960685014724731
3.9463441371917725,2.7118828296661377,0.5960683226585388
3.946349620819092,2.7118749618530273,0.5960680246353149
3.946354866027832,2.711867094039917,0.5960677266120911
3.9463603496551514,2.7118594646453857,0.5960675477981567
3.9463658332824707,2.7118518352508545,0.5960673093795776
3.94637131690979,2.7118442058563232,0.5960670709609985
3.9463765621185303,2.711836576461792,0.5960668921470642
3.9463822841644287,2.7118289470672607,0.5960666537284851
3.946387767791748,2.7118210792541504,0.596066415309906
3.9463932514190674,2.711813449859619,0.5960661172866821
3.9463984966278076,2.711805820465088,0.5960659980773926
3.946403980255127,2.7117981910705566,0.5960657596588135
3.9464094638824463,2.7117903232574463,0.5960655212402344
3.9464147090911865,2.711782455444336,0.5960652828216553
3.9464199542999268,2.7117745876312256,0.5960649847984314
3.946425199508667,2.7117669582366943,0.5960649251937866
3.9464304447174072,2.711759328842163,0.5960646867752075
3.9464356899261475,2.7117514610290527,0.5960644483566284
3.946441173553467,2.7117440700531006,0.5960642099380493
3.946446418762207,2.7117362022399902,0.5960639715194702
3.9464516639709473,2.711728572845459,0.5960637331008911
3.9464571475982666,2.7117209434509277,0.5960636138916016
3.946462631225586,2.7117133140563965,0.5960633754730225
3.9464681148529053,2.7117056846618652,0.5960631966590881
3.9464735984802246,2.711698055267334,0.5960627794265747
