val_theta0_sgd,val_theta1_sgd,loss_values_sgd
3.9211812019348145,2.5897202491760254,0.5988790392875671
3.921356201171875,2.5899345874786377,0.5988600850105286
3.9215292930603027,2.59014892578125,0.5988410711288452
3.921701669692993,2.590362787246704,0.5988224744796753
3.921873092651367,2.590575933456421,0.5988038778305054
3.9220430850982666,2.5907886028289795,0.5987855195999146
3.9222118854522705,2.591001033782959,0.5987670421600342
3.922379493713379,2.5912129878997803,0.5987489819526672
3.92254638671875,2.591423988342285,0.5987309217453003
3.922711133956909,2.591634750366211,0.5987131595611572
3.922874927520752,2.5918447971343994,0.5986954569816589
3.9230377674102783,2.592054605484009,0.598677933216095
3.92319917678833,2.59226393699646,0.5986605286598206
3.9233591556549072,2.592473030090332,0.5986432433128357
3.923518419265747,2.592681646347046,0.5986261367797852
3.9236764907836914,2.5928897857666016,0.5986090898513794
3.9238336086273193,2.59309720993042,0.5985922813415527
3.92399001121521,2.59330415725708,0.5985755324363708
3.924145221710205,2.593510866165161,0.5985589027404785
3.9242985248565674,2.593717336654663,0.5985423922538757
3.9244515895843506,2.593923568725586,0.598526120185852
3.924603223800659,2.5941293239593506,0.5985097885131836
3.9247539043426514,2.594334602355957,0.5984936356544495
3.9249038696289062,2.5945398807525635,0.5984776616096497
3.9250526428222656,2.59474515914917,0.5984616279602051
3.9251997470855713,2.594949722290039,0.5984458923339844
3.9253456592559814,2.59515380859375,0.5984302759170532
3.9254910945892334,2.5953574180603027,0.5984147191047668
3.92563533782959,2.5955605506896973,0.5983992218971252
3.92577862739563,2.5957634449005127,0.5983839631080627
3.9259204864501953,2.59596586227417,0.598368763923645
3.9260621070861816,2.596168279647827,0.5983535647392273
3.9262025356292725,2.596369981765747,0.5983386039733887
3.926342010498047,2.596571207046509,0.5983237624168396
3.9264798164367676,2.596771478652954,0.5983090996742249
3.9266164302825928,2.5969719886779785,0.5982943177223206
3.9267520904541016,2.5971720218658447,0.5982798337936401
3.9268863201141357,2.597372055053711,0.5982654094696045
3.9270200729370117,2.597572088241577,0.5982510447502136
3.9271531105041504,2.597771167755127,0.5982367992401123
3.92728590965271,2.5979692935943604,0.5982226729393005
3.9274168014526367,2.5981669425964355,0.5982086658477783
3.927546977996826,2.5983645915985107,0.5981947779655457
3.92767596244812,2.5985615253448486,0.5981810092926025
3.927804708480835,2.5987582206726074,0.5981672406196594
3.9279329776763916,2.598954439163208,0.5981535911560059
3.9280600547790527,2.5991506576538086,0.5981400609016418
3.928185224533081,2.599346399307251,0.5981265306472778
3.928309679031372,2.599540948867798,0.5981132388114929
3.928433418273926,2.5997354984283447,0.5981000661849976
3.9285569190979004,2.5999300479888916,0.5980868935585022
3.9286794662475586,2.6001241207122803,0.5980738401412964
3.928802013397217,2.60031795501709,0.5980607867240906
3.9289236068725586,2.600511074066162,0.5980478525161743
3.929043769836426,2.6007041931152344,0.5980349779129028
3.929163694381714,2.6008965969085693,0.5980222821235657
3.9292826652526855,2.6010890007019043,0.598009467124939
3.92940092086792,2.601280689239502,0.5979969501495361
3.929518222808838,2.6014719009399414,0.5979844927787781
3.9296352863311768,2.6016621589660645,0.5979720950126648
3.9297516345977783,2.60185170173645,0.5979598164558411
3.9298670291900635,2.602041006088257,0.5979475975036621
3.929981231689453,2.6022300720214844,0.5979355573654175
3.9300947189331055,2.6024184226989746,0.5979235172271729
3.930208206176758,2.6026062965393066,0.597911536693573
3.9303205013275146,2.6027939319610596,0.5978996753692627
3.930431604385376,2.6029815673828125,0.5978878736495972
3.9305412769317627,2.6031687259674072,0.5978761315345764
3.930650234222412,2.6033554077148438,0.5978645086288452
3.9307589530944824,2.603541374206543,0.597852885723114
3.9308669567108154,2.603727340698242,0.5978414416313171
3.930973529815674,2.603912115097046,0.5978301167488098
3.9310801029205322,2.6040968894958496,0.5978187918663025
3.9311866760253906,2.604280948638916,0.5978075265884399
3.9312925338745117,2.6044647693634033,0.5977964401245117
3.9313971996307373,2.6046485900878906,0.5977853536605835
3.9315009117126465,2.6048319339752197,0.5977742075920105
3.9316039085388184,2.6050143241882324,0.5977632403373718
3.931705951690674,2.605196475982666,0.5977523922920227
3.931807279586792,2.6053781509399414,0.5977416038513184
3.9319076538085938,2.6055595874786377,0.5977309346199036
3.9320075511932373,2.605741024017334,0.5977202653884888
3.9321067333221436,2.605921983718872,0.597709596157074
3.9322052001953125,2.60610294342041,0.597698986530304
3.9323039054870605,2.60628342628479,0.5976886749267578
3.932401418685913,2.6064634323120117,0.5976781845092773
3.9324986934661865,2.606642723083496,0.5976678133010864
3.932595729827881,2.6068215370178223,0.5976575613021851
3.9326915740966797,2.606999635696411,0.5976473093032837
3.9327869415283203,2.607177734375,0.5976371765136719
3.9328815937042236,2.607355833053589,0.5976270437240601
3.9329752922058105,2.6075329780578613,0.5976170301437378
3.93306827545166,2.6077098846435547,0.5976071357727051
3.9331605434417725,2.6078858375549316,0.5975972414016724
3.9332523345947266,2.6080615520477295,0.5975874662399292
3.9333434104919434,2.6082370281219482,0.5975778102874756
3.9334330558776855,2.608412027359009,0.5975680947303772
3.9335222244262695,2.608586549758911,0.5975584983825684
3.9336113929748535,2.6087608337402344,0.5975490212440491
3.9337000846862793,2.6089348793029785,0.5975394248962402
3.9337880611419678,2.6091086864471436,0.5975300073623657
3.933875560760498,2.6092817783355713,0.5975205898284912
3.93396258354187,2.6094541549682617,0.5975112318992615
3.934049606323242,2.609626531600952,0.5975019931793213
3.934135675430298,2.6097989082336426,0.5974926352500916
3.934220552444458,2.609971046447754,0.5974836349487305
3.934304714202881,2.610142946243286,0.5974744558334351
3.9343879222869873,2.61031436920166,0.5974653959274292
3.9344708919525146,2.610485553741455,0.5974563360214233
3.9345531463623047,2.610656261444092,0.5974474549293518
3.9346351623535156,2.6108264923095703,0.5974385738372803
3.93471622467041,2.6109962463378906,0.5974297523498535
3.9347970485687256,2.6111655235290527,0.597420871257782
3.934877872467041,2.611334800720215,0.5974122285842896
3.9349582195281982,2.611503839492798,0.5974034667015076
3.935037851333618,2.6116726398468018,0.5973948240280151
3.93511700630188,2.6118409633636475,0.5973861813545227
3.9351959228515625,2.612008571624756,0.5973777174949646
3.935274839401245,2.6121761798858643,0.5973692536354065
3.9353530406951904,2.6123430728912354,0.5973607301712036
3.9354310035705566,2.6125094890594482,0.5973523855209351
3.9355080127716064,2.612675905227661,0.5973440408706665
3.935584783554077,2.612841844558716,0.597335696220398
3.9356610774993896,2.6130075454711914,0.5973274111747742
3.9357364177703857,2.613172769546509,0.5973192453384399
3.9358110427856445,2.613337993621826,0.5973110795021057
3.935884475708008,2.6135029792785645,0.597303032875061
3.935957431793213,2.6136670112609863,0.5972948670387268
3.936030387878418,2.613830327987671,0.5972870588302612
3.936102867126465,2.6139931678771973,0.5972790122032166
3.9361746311187744,2.6141557693481445,0.5972710847854614
3.9362454414367676,2.614318370819092,0.5972632765769958
3.9363160133361816,2.6144802570343018,0.597255527973175
3.9363865852355957,2.6146421432495117,0.5972477793693542
3.9364566802978516,2.6148035526275635,0.5972400307655334
3.9365267753601074,2.614964485168457,0.5972324013710022
3.936596393585205,2.6151249408721924,0.597224771976471
3.9366657733917236,2.6152849197387695,0.5972170829772949
3.936734676361084,2.6154444217681885,0.5972096920013428
3.9368035793304443,2.6156036853790283,0.5972021222114563
3.9368717670440674,2.615762710571289,0.5971946716308594
3.9369394779205322,2.6159212589263916,0.5971872806549072
3.937006950378418,2.616079568862915,0.5971798896789551
3.9370741844177246,2.6162376403808594,0.5971725583076477
3.937140941619873,2.6163952350616455,0.5971652865409851
3.937206506729126,2.6165528297424316,0.5971580147743225
3.9372711181640625,2.6167101860046387,0.5971508026123047
3.937335729598999,2.6168668270111084,0.5971437096595764
3.9373996257781982,2.61702299118042,0.5971366167068481
3.9374630451202393,2.6171786785125732,0.5971295833587646
3.937525749206543,2.6173341274261475,0.5971224904060364
3.9375879764556885,2.6174890995025635,0.5971154570579529
3.937649726867676,2.6176440715789795,0.5971084833145142
3.9377119541168213,2.6177985668182373,0.5971015691757202
3.937774181365967,2.617952823638916,0.597094714641571
3.9378364086151123,2.6181068420410156,0.5970879197120667
3.9378983974456787,2.618260383605957,0.5970810651779175
3.9379594326019287,2.6184134483337402,0.5970742702484131
3.9380202293395996,2.6185662746429443,0.5970674753189087
3.9380805492401123,2.6187188625335693,0.5970609188079834
3.9381401538848877,2.618870735168457,0.597054123878479
3.938199758529663,2.6190226078033447,0.5970476269721985
3.9382588863372803,2.619174003601074,0.5970409512519836
3.9383175373077393,2.6193246841430664,0.5970345735549927
3.938375949859619,2.6194748878479004,0.5970278978347778
3.9384336471557617,2.6196250915527344,0.5970215201377869
3.938491106033325,2.6197750568389893,0.5970150828361511
3.9385485649108887,2.619925022125244,0.5970087647438049
3.938605308532715,2.62007474899292,0.5970023274421692
3.9386613368988037,2.6202242374420166,0.596996009349823
3.9387171268463135,2.6203737258911133,0.5969895720481873
3.938772201538086,2.6205227375030518,0.5969834923744202
3.9388267993927,2.620671510696411,0.5969771146774292
3.9388816356658936,2.620819330215454,0.5969709157943726
3.938936233520508,2.6209664344787598,0.5969648957252502
3.9389898777008057,2.6211133003234863,0.5969587564468384
3.9390435218811035,2.621259927749634,0.5969525575637817
3.9390974044799805,2.6214065551757812,0.5969464182853699
3.9391512870788574,2.6215527057647705,0.5969405174255371
3.9392051696777344,2.6216986179351807,0.59693443775177
3.9392576217651367,2.6218442916870117,0.5969284772872925
3.93930983543396,2.6219892501831055,0.5969225168228149
3.939361333847046,2.62213397026062,0.5969167947769165
3.9394123554229736,2.6222784519195557,0.596910834312439
3.9394636154174805,2.622422456741333,0.5969050526618958
3.939514398574829,2.622565984725952,0.5968992710113525
3.9395649433135986,2.6227095127105713,0.5968934297561646
3.939614772796631,2.622852325439453,0.5968878269195557
3.939664363861084,2.622994899749756,0.5968819856643677
3.939713478088379,2.6231369972229004,0.5968764424324036
3.9397621154785156,2.623278856277466,0.5968707203865051
3.9398107528686523,2.6234207153320312,0.5968651175498962
3.93985915184021,2.6235625743865967,0.5968595743179321
3.9399075508117676,2.623704195022583,0.5968539714813232
3.939955472946167,2.623845338821411,0.5968483686447144
3.9400033950805664,2.623985767364502,0.5968430638313293
3.9400508403778076,2.6241259574890137,0.5968374609947205
3.9400980472564697,2.624265670776367,0.5968320965766907
3.94014573097229,2.6244049072265625,0.5968266725540161
3.940192937850952,2.6245436668395996,0.5968213677406311
3.9402401447296143,2.6246821880340576,0.5968159437179565
3.940286874771118,2.6248204708099365,0.5968106389045715
3.940333604812622,2.6249587535858154,0.5968053936958313
3.9403796195983887,2.625096559524536,0.5968000888824463
3.9404256343841553,2.6252341270446777,0.596794843673706
3.9404711723327637,2.6253714561462402,0.5967896580696106
3.940516233444214,2.6255087852478027,0.5967844724655151
3.940561294555664,2.625645637512207,0.5967792272567749
3.940606117248535,2.625782012939453,0.5967742204666138
3.9406509399414062,2.625918388366699,0.5967689752578735
3.94069504737854,2.626054525375366,0.5967639088630676
3.9407389163970947,2.626190662384033,0.5967588424682617
3.940782308578491,2.626326560974121,0.5967538356781006
3.9408252239227295,2.626461982727051,0.5967488288879395
3.9408676624298096,2.626596689224243,0.5967438220977783
3.9409103393554688,2.6267311573028564,0.596738874912262
3.940953254699707,2.6268653869628906,0.5967339277267456
3.9409964084625244,2.6269989013671875,0.5967289805412292
3.9410393238067627,2.6271324157714844,0.5967241525650024
3.9410817623138428,2.627265214920044,0.5967192649841309
3.9411230087280273,2.6273980140686035,0.5967145562171936
3.941164255142212,2.6275298595428467,0.5967097878456116
3.9412057399749756,2.6276612281799316,0.5967049598693848
3.94124698638916,2.6277921199798584,0.5967002511024475
3.9412879943847656,2.627922534942627,0.596695601940155
3.941328763961792,2.6280529499053955,0.5966908931732178
3.941368818283081,2.628183364868164,0.5966862440109253
3.941408395767212,2.6283137798309326,0.5966816544532776
3.9414477348327637,2.628443717956543,0.5966770052909851
3.9414868354797363,2.6285736560821533,0.5966724753379822
3.941525936126709,2.6287028789520264,0.5966678857803345
3.9415643215179443,2.628830909729004,0.5966633558273315
3.9416027069091797,2.6289589405059814,0.5966588258743286
3.941640853881836,2.62908673286438,0.59665447473526
3.941678524017334,2.6292145252227783,0.5966500043869019
3.941716432571411,2.6293420791625977,0.5966455340385437
3.9417543411254883,2.629469156265259,0.5966411232948303
3.9417922496795654,2.62959623336792,0.5966367721557617
3.9418299198150635,2.629723072052002,0.5966323018074036
3.9418675899505615,2.629849672317505,0.596627950668335
3.9419050216674805,2.6299760341644287,0.5966237187385559
3.9419422149658203,2.6301026344299316,0.5966194272041321
3.941979169845581,2.6302292346954346,0.5966150164604187
3.9420156478881836,2.6303553581237793,0.5966107249259949
3.942052125930786,2.630481243133545,0.596606433391571
3.9420886039733887,2.6306071281433105,0.5966023206710815
3.942124843597412,2.630732536315918,0.5965979695320129
3.9421610832214355,2.6308577060699463,0.5965937972068787
3.9421966075897217,2.6309823989868164,0.5965896248817444
3.9422314167022705,2.6311066150665283,0.5965855121612549
3.9422662258148193,2.631230354309082,0.5965813398361206
3.942301034927368,2.6313536167144775,0.5965773463249207
3.942335367202759,2.631476879119873,0.5965731739997864
3.9423699378967285,2.6316001415252686,0.5965691208839417
3.9424045085906982,2.6317224502563477,0.5965650677680969
3.942438840866089,2.6318445205688477,0.5965611338615417
3.9424734115600586,2.6319663524627686,0.596557080745697
3.9425079822540283,2.6320881843566895,0.5965530872344971
3.94254207611084,2.632209539413452,0.5965491533279419
3.942575693130493,2.6323304176330566,0.5965452194213867
3.9426088333129883,2.632451057434082,0.5965412855148315
3.9426417350769043,2.632571220397949,0.5965374112129211
3.942674160003662,2.6326911449432373,0.5965335965156555
3.942706346511841,2.6328108310699463,0.5965297818183899
3.9427385330200195,2.632930278778076,0.5965259671211243
3.942770004272461,2.633049726486206,0.5965221524238586
3.9428019523620605,2.633168935775757,0.596518337726593
3.942833423614502,2.6332879066467285,0.5965144634246826
3.942864179611206,2.6334068775177,0.5965108275413513
3.94289493560791,2.633525848388672,0.5965069532394409
3.942925453186035,2.6336445808410645,0.5965033173561096
3.942955732345581,2.633762836456299,0.5964995622634888
3.942986249923706,2.633880853652954,0.5964959263801575
3.943016767501831,2.633998394012451,0.5964922308921814
3.943047523498535,2.634115695953369,0.5964885950088501
3.9430782794952393,2.634232521057129,0.596484899520874
3.9431087970733643,2.6343493461608887,0.5964813232421875
3.94313907623291,2.6344656944274902,0.596477746963501
3.943169116973877,2.6345818042755127,0.5964741706848145
3.9431989192962646,2.634697675704956,0.5964705348014832
3.9432284832000732,2.634813070297241,0.5964670777320862
3.9432573318481445,2.6349282264709473,0.5964635610580444
3.943286180496216,2.6350433826446533,0.5964599847793579
3.943314790725708,2.6351583003997803,0.5964565873146057
3.9433434009552,2.635272741317749,0.596453070640564
3.9433722496032715,2.6353871822357178,0.5964496731758118
3.9434010982513428,2.6355016231536865,0.59644615650177
3.9434292316436768,2.635615587234497,0.5964427590370178
3.9434568881988525,2.6357290744781494,0.5964394211769104
3.94348406791687,2.6358423233032227,0.5964359045028687
3.943511724472046,2.635955572128296,0.5964325666427612
3.94353985786438,2.636068820953369,0.5964292287826538
3.943567991256714,2.6361820697784424,0.5964258909225464
3.943596124649048,2.6362948417663574,0.5964224934577942
3.943624258041382,2.6364076137542725,0.5964192152023315
3.943652391433716,2.6365201473236084,0.5964158773422241
3.9436798095703125,2.636631965637207,0.5964125990867615
3.94370698928833,2.6367433071136475,0.5964093208312988
3.9437336921691895,2.636854410171509,0.596406102180481
3.943760395050049,2.636965274810791,0.5964028835296631
3.943786859512329,2.637075901031494,0.5963996052742004
3.9438133239746094,2.637185573577881,0.5963964462280273
3.9438400268554688,2.6372950077056885,0.5963934063911438
3.943866729736328,2.637404441833496,0.5963901281356812
3.9438934326171875,2.6375136375427246,0.5963870286941528
3.9439196586608887,2.637622117996216,0.5963839292526245
3.9439454078674316,2.637730360031128,0.5963808298110962
3.9439704418182373,2.63783860206604,0.5963777303695679
3.943995475769043,2.637946128845215,0.5963746905326843
3.9440207481384277,2.6380536556243896,0.5963716506958008
3.9440460205078125,2.6381611824035645,0.5963685512542725
3.94407057762146,2.63826847076416,0.5963655710220337
3.9440951347351074,2.6383755207061768,0.5963625907897949
3.944119691848755,2.6384825706481934,0.5963596105575562
3.944143772125244,2.638589382171631,0.5963565707206726
3.9441678524017334,2.63869571685791,0.5963536500930786
3.9441919326782227,2.6388015747070312,0.5963506698608398
3.944216012954712,2.638906955718994,0.5963478684425354
3.944239616394043,2.639011859893799,0.5963448286056519
3.944263458251953,2.6391162872314453,0.5963420271873474
3.9442875385284424,2.6392204761505127,0.5963391065597534
3.9443116188049316,2.63932466506958,0.5963362455368042
3.944335699081421,2.6394288539886475,0.596333384513855
3.944359540939331,2.639533042907715,0.5963305234909058
3.944382667541504,2.639636993408203,0.5963277220726013
3.9444055557250977,2.639740228652954,0.5963249206542969
3.9444284439086914,2.639843463897705,0.5963221788406372
3.9444515705108643,2.639946222305298,0.596319317817688
3.944474458694458,2.6400487422943115,0.5963165760040283
3.9444973468780518,2.640151262283325,0.5963137745857239
3.9445202350616455,2.6402533054351807,0.5963110327720642
3.9445431232452393,2.640355348587036,0.5963083505630493
3.9445652961730957,2.6404571533203125,0.5963056683540344
3.944587230682373,2.6405587196350098,0.5963029265403748
3.9446094036102295,2.640660047531128,0.5963002443313599
3.944631338119507,2.640761375427246,0.5962976217269897
3.944652795791626,2.640862226486206,0.5962949395179749
3.944674253463745,2.640963077545166,0.5962923169136047
3.9446957111358643,2.6410634517669678,0.5962896347045898
3.9447171688079834,2.6411635875701904,0.596286952495575
3.9447388648986816,2.641263246536255,0.5962844491004944
3.944761037826538,2.6413629055023193,0.5962817668914795
3.9447832107543945,2.641462564468384,0.5962792038917542
3.94480562210083,2.64156174659729,0.5962766408920288
3.9448277950286865,2.6416609287261963,0.5962741374969482
3.944849729537964,2.6417601108551025,0.5962715744972229
3.944871664047241,2.641859292984009,0.5962690114974976
3.9448935985565186,2.641958475112915,0.596266508102417
3.944915294647217,2.6420576572418213,0.5962637662887573
3.944936752319336,2.6421568393707275,0.5962612628936768
3.9449574947357178,2.6422555446624756,0.596258819103241
3.9449779987335205,2.6423542499542236,0.5962562561035156
3.9449989795684814,2.6424527168273926,0.5962539315223694
3.9450197219848633,2.6425509452819824,0.596251368522644
3.945039987564087,2.642648458480835,0.5962489247322083
3.9450602531433105,2.6427454948425293,0.5962464213371277
3.945080518722534,2.6428420543670654,0.5962440371513367
3.945100784301758,2.6429386138916016,0.5962415933609009
3.9451215267181396,2.6430346965789795,0.5962392091751099
3.9451420307159424,2.6431305408477783,0.5962368249893188
3.945162057876587,2.643226385116577,0.5962344408035278
3.9451818466186523,2.6433212757110596,0.5962320566177368
3.9452011585235596,2.643415927886963,0.5962297916412354
3.945220470428467,2.643510580062866,0.5962274670600891
3.945239543914795,2.6436047554016113,0.5962251424789429
3.945258140563965,2.6436989307403564,0.5962227582931519
3.945276975631714,2.6437931060791016,0.5962204933166504
3.945296049118042,2.6438872814178467,0.5962182283401489
3.94531512260437,2.643981456756592,0.5962158441543579
3.9453344345092773,2.644075632095337,0.596213698387146
3.9453537464141846,2.644169807434082,0.5962114334106445
3.9453728199005127,2.644263744354248,0.5962091684341431
3.945391893386841,2.6443569660186768,0.5962069630622864
3.94541072845459,2.6444497108459473,0.5962046384811401
3.9454293251037598,2.6445422172546387,0.5962024331092834
3.9454476833343506,2.644634485244751,0.5962002277374268
3.945465326309204,2.644726514816284,0.5961979627609253
3.9454832077026367,2.6448185443878174,0.5961958765983582
3.9455013275146484,2.6449103355407715,0.5961936712265015
3.94551944732666,2.6450018882751465,0.5961915254592896
3.94553804397583,2.6450932025909424,0.5961893796920776
3.945556640625,2.6451845169067383,0.5961872935295105
3.94557523727417,2.645275592803955,0.5961851477622986
3.94559383392334,2.6453661918640137,0.5961830019950867
3.9456121921539307,2.645456075668335,0.5961808562278748
3.9456303119659424,2.645545244216919,0.5961788296699524
3.945648431777954,2.645634174346924,0.5961767435073853
3.9456660747528076,2.6457231044769287,0.5961747169494629
3.9456839561462402,2.6458117961883545,0.5961726307868958
3.9457015991210938,2.645900249481201,0.5961705446243286
3.945718765258789,2.645988702774048,0.5961686372756958
3.945735454559326,2.6460771560668945,0.5961665511131287
3.945751667022705,2.646165609359741,0.5961645245552063
3.945768117904663,2.646254062652588,0.5961625576019287
3.945784568786621,2.6463420391082764,0.5961604714393616
3.945801019668579,2.6464297771453857,0.596158504486084
3.945817470550537,2.646517276763916,0.5961565971374512
3.945833921432495,2.646604537963867,0.5961546301841736
3.9458506107330322,2.64669132232666,0.5961526036262512
3.945866823196411,2.646777868270874,0.5961506366729736
3.945883274078369,2.646864414215088,0.5961487293243408
3.945899724960327,2.6469507217407227,0.596146821975708
3.945916175842285,2.6470370292663574,0.5961449146270752
3.945932626724243,2.647123336791992,0.5961429476737976
3.945948839187622,2.647209644317627,0.5961410403251648
3.9459645748138428,2.6472957134246826,0.5961391925811768
3.9459803104400635,2.6473817825317383,0.5961372256278992
3.9459962844848633,2.647467613220215,0.5961353778839111
3.946012258529663,2.647552967071533,0.5961335301399231
3.946027994155884,2.6476378440856934,0.5961315631866455
3.9460437297821045,2.647722005844116,0.5961297750473022
3.946058988571167,2.647806167602539,0.5961279273033142
3.9460740089416504,2.647890329360962,0.596126139163971
3.946089267730713,2.6479744911193848,0.5961243510246277
3.9461045265197754,2.6480584144592285,0.5961226224899292
3.9461193084716797,2.648141860961914,0.5961207151412964
3.946134090423584,2.6482253074645996,0.5961189270019531
3.9461488723754883,2.648308515548706,0.5961171388626099
3.9461638927459717,2.6483914852142334,0.5961154103279114
3.946179151535034,2.6484742164611816,0.5961136221885681
3.946194648742676,2.648556709289551,0.5961118936538696
3.946209669113159,2.64863920211792,0.5961100459098816
3.9462246894836426,2.648721218109131,0.5961083769798279
3.946239471435547,2.6488025188446045,0.5961065888404846
3.9462544918060303,2.648883819580078,0.5961049199104309
3.9462692737579346,2.6489651203155518,0.596103310585022
3.9462835788726807,2.6490464210510254,0.5961016416549683
3.946298360824585,2.64912748336792,0.596099853515625
3.9463133811950684,2.6492085456848145,0.5960980653762817
3.9463284015655518,2.649289608001709,0.5960964560508728
3.946343421936035,2.6493704319000244,0.5960947871208191
3.9463582038879395,2.64945125579834,0.5960930585861206
3.946373224258423,2.649531841278076,0.5960914492607117
3.946388006210327,2.6496121883392334,0.596089780330658
3.9464027881622314,2.6496925354003906,0.5960881114006042
3.9464173316955566,2.6497721672058105,0.5960863828659058
3.9464316368103027,2.649851083755493,0.5960848331451416
3.9464457035064697,2.649930000305176,0.5960832834243774
3.9464590549468994,2.6500086784362793,0.5960816144943237
3.946471929550171,2.650087356567383,0.5960800647735596
3.9464848041534424,2.6501660346984863,0.5960784554481506
3.946497678756714,2.6502444744110107,0.5960768461227417
3.9465105533599854,2.650322914123535,0.5960753560066223
3.9465231895446777,2.6504011154174805,0.5960737466812134
3.94653582572937,2.650479316711426,0.596072256565094
3.9465487003326416,2.650557279586792,0.5960706472396851
3.946561574935913,2.650635004043579,0.5960690975189209
3.9465742111206055,2.650712728500366,0.5960675477981567
3.946587085723877,2.650790214538574,0.5960659384727478
3.9466001987457275,2.650866746902466,0.5960644483566284
3.946613311767578,2.650942802429199,0.596062958240509
3.9466264247894287,2.6510186195373535,0.5960614681243896
3.9466395378112793,2.651094436645508,0.5960600972175598
3.946652889251709,2.651170253753662,0.5960585474967957
3.9466664791107178,2.6512460708618164,0.5960570573806763
3.9466798305511475,2.6513218879699707,0.5960555672645569
3.946692943572998,2.651397705078125,0.5960540771484375
3.9467060565948486,2.6514735221862793,0.5960525870323181
3.946719169616699,2.6515493392944336,0.5960511565208435
3.946732997894287,2.6516246795654297,0.5960496664047241
3.946746826171875,2.651700019836426,0.5960482358932495
3.946760654449463,2.651775360107422,0.5960467457771301
3.9467740058898926,2.6518502235412598,0.5960453748703003
3.946787118911743,2.6519246101379395,0.5960439443588257
3.946800470352173,2.65199875831604,0.5960425138473511
3.9468133449554443,2.6520724296569824,0.5960410833358765
3.9468257427215576,2.652146100997925,0.5960396528244019
3.946838140487671,2.652219533920288,0.5960383415222168
3.946850538253784,2.6522929668426514,0.5960369110107422
3.9468634128570557,2.6523663997650146,0.5960355997085571
3.946876287460327,2.652439594268799,0.5960341691970825
3.9468894004821777,2.652512788772583,0.5960328578948975
3.94690203666687,2.652585983276367,0.5960314869880676
3.9469141960144043,2.6526589393615723,0.5960301160812378
3.9469265937805176,2.6527316570281982,0.5960286855697632
3.946938991546631,2.652804374694824,0.5960273146629333
3.946950912475586,2.65287709236145,0.5960260629653931
3.946962833404541,2.652949333190918,0.5960246324539185
3.946974754333496,2.6530215740203857,0.596023440361023
3.946986675262451,2.6530938148498535,0.5960220098495483
3.9469985961914062,2.653165578842163,0.5960206985473633
3.9470105171203613,2.6532373428344727,0.5960193872451782
3.9470221996307373,2.653308868408203,0.5960181355476379
3.9470338821411133,2.6533801555633545,0.5960168838500977
3.9470455646514893,2.6534512042999268,0.5960155129432678
3.9470572471618652,2.653522253036499,0.5960142016410828
3.9470691680908203,2.6535933017730713,0.5960129499435425
3.9470810890197754,2.6536643505096436,0.5960116982460022
3.9470930099487305,2.6537351608276367,0.5960104465484619
3.9471046924591064,2.6538054943084717,0.5960091948509216
3.9471163749694824,2.6538755893707275,0.5960079431533813
3.9471278190612793,2.653945207595825,0.5960066318511963
3.9471395015716553,2.6540143489837646,0.5960053205490112
3.9471511840820312,2.654083251953125,0.5960041880607605
3.947162389755249,2.6541521549224854,0.596002995967865
3.9471733570098877,2.6542210578918457,0.5960017442703247
3.9471840858459473,2.654289722442627,0.5960004925727844
3.9471945762634277,2.654358386993408,0.5959994196891785
3.9472053050994873,2.6544265747070312,0.5959981679916382
3.947216033935547,2.6544947624206543,0.5959969758987427
3.9472267627716064,2.6545629501342773,0.5959957838058472
3.947237491607666,2.6546308994293213,0.5959945917129517
3.9472482204437256,2.6546988487243652,0.5959934592247009
3.9472594261169434,2.65476655960083,0.5959923267364502
3.947269916534424,2.654834032058716,0.5959911346435547
3.947280168533325,2.6549012660980225,0.595990002155304
3.9472901821136475,2.654968500137329,0.5959888696670532
3.947300434112549,2.6550354957580566,0.5959876775741577
3.94731068611145,2.655102014541626,0.5959864854812622
3.9473209381103516,2.655168294906616,0.5959853529930115
3.947331190109253,2.6552343368530273,0.5959842801094055
3.9473416805267334,2.6553003787994385,0.5959831476211548
3.9473519325256348,2.6553664207458496,0.5959820747375488
3.947362184524536,2.6554322242736816,0.5959810018539429
3.9473724365234375,2.6554980278015137,0.5959798097610474
3.947382926940918,2.6555638313293457,0.5959786772727966
3.9473936557769775,2.6556293964385986,0.5959776043891907
3.947403907775879,2.6556949615478516,0.5959765315055847
3.9474141597747803,2.6557600498199463,0.595975399017334
3.9474244117736816,2.655825138092041,0.595974326133728
3.947434186935425,2.6558892726898193,0.5959733724594116
3.947444438934326,2.6559529304504395,0.5959722399711609
3.9474544525146484,2.6560165882110596,0.5959712266921997
3.94746470451355,2.6560802459716797,0.5959701538085938
3.947474718093872,2.6561436653137207,0.5959690809249878
3.9474849700927734,2.6562070846557617,0.5959680676460266
3.9474949836730957,2.6562705039978027,0.5959669351577759
3.947504997253418,2.6563339233398438,0.5959659814834595
3.9475150108337402,2.6563973426818848,0.5959649085998535
3.9475250244140625,2.656460762023926,0.5959639549255371
3.9475350379943848,2.656524181365967,0.5959628820419312
3.947545051574707,2.6565871238708496,0.5959618091583252
3.9475553035736084,2.6566500663757324,0.5959608554840088
3.9475655555725098,2.6567130088806152,0.5959599018096924
3.947575569152832,2.656775712966919,0.5959588289260864
3.947585344314575,2.6568384170532227,0.59595787525177
3.9475951194763184,2.6569011211395264,0.5959568619728088
